nct_id,arm_label,oligo_name,arm_role,is_comparator,n_at_risk,tierA_affected,tierB_affected,tierA_event,tierB_event,tierA_terms,max_grade,delivery_route,route_is_cns,indication,oligo_class,backbone_chemistry,modification_pattern,has_sequence,trial_status,n_measurement_rows
NCT03334617,Module 9 Cohort B.9.PRI: Durvalumab 1500 mg + Ceralasertib 240 mg,danvatirsen,exposed,0,19,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03338816,All Givosiran,givosiran,exposed,0,94,0,0,0,0,none,0,subcutaneous,0,"Acute Hepatic Porphyria; Acute Intermittent Porphyria; Porphyria, Acute Intermit",siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03338816,Givosiran 2.5 mg/kg 6-Month DB,givosiran,exposed,0,48,0,0,0,0,none,0,subcutaneous,0,"Acute Hepatic Porphyria; Acute Intermittent Porphyria; Porphyria, Acute Intermit",siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03338816,Givosiran/Givosiran,givosiran,exposed,0,48,0,0,0,0,none,0,subcutaneous,0,"Acute Hepatic Porphyria; Acute Intermittent Porphyria; Porphyria, Acute Intermit",siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03338816,Placebo 6-Month DB,placebo_or_sham_control,comparator,1,46,0,0,0,0,none,0,subcutaneous,0,"Acute Hepatic Porphyria; Acute Intermittent Porphyria; Porphyria, Acute Intermit",NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03338816,Placebo/Givosiran,placebo_or_sham_control,comparator,1,46,0,0,0,0,none,0,subcutaneous,0,"Acute Hepatic Porphyria; Acute Intermittent Porphyria; Porphyria, Acute Intermit",NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03339297,Defibrotide Prophylaxis,defibrotide,exposed,0,74,0,0,0,0,none,0,intravenous,0,Graft-versus-host Disease; Acute-graft-versus-host Disease,other,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03339297,Standard of Care Immunoprophylaxis,defibrotide,exposed,0,70,0,0,0,0,none,0,intravenous,0,Graft-versus-host Disease; Acute-graft-versus-host Disease,other,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03342053,RO7234292 Bimonthly,tominersen,exposed,0,23,0,5,0,1,none,1,intrathecal_lumbar,1,Huntington's Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,4
NCT03342053,RO7234292 Monthly,tominersen,exposed,0,23,2,4,1,1,cerebral_ventricle_dilatation_AE;hydrocephalus_AE,3,intrathecal_lumbar,1,Huntington's Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,4
NCT03350451,Lumasiran (ALN-GO1): 1.0 mg/kg QM or 3.0 mg/kg Q3M,lumasiran,exposed,0,13,0,0,0,0,none,0,subcutaneous,0,PH1; Primary Hyperoxaluria; RNAi Therapeutic; siRNA; AGT,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03350451,Lumasiran (ALN-GO1): 3.0 mg/kg QM,lumasiran,exposed,0,7,0,0,0,0,none,0,subcutaneous,0,PH1; Primary Hyperoxaluria; RNAi Therapeutic; siRNA; AGT,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03384693,Prophylactic Defibrotide,defibrotide,exposed,0,25,0,0,0,0,none,0,intravenous,0,Thrombotic Microangiopathies,other,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03385239,Cohort A: ISIS 678354: 10 mg Q4W,olezarsen,exposed,0,22,0,0,0,0,none,0,subcutaneous,0,Hypertriglyceridemia; Cardiovascular Diseases,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03385239,Cohort B: ISIS 678354: 50 mg Q4W,olezarsen,exposed,0,22,0,0,0,0,none,0,subcutaneous,0,Hypertriglyceridemia; Cardiovascular Diseases,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03385239,Cohort C: ISIS 678354: 15 mg Q2W,olezarsen,exposed,0,23,0,0,0,0,none,0,subcutaneous,0,Hypertriglyceridemia; Cardiovascular Diseases,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03385239,Cohort D: ISIS 678354: 10 mg QW,olezarsen,exposed,0,23,0,0,0,0,none,0,subcutaneous,0,Hypertriglyceridemia; Cardiovascular Diseases,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03385239,Pooled Placebo,placebo_or_sham_control,comparator,1,24,0,0,0,0,none,0,subcutaneous,0,Hypertriglyceridemia; Cardiovascular Diseases,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03397121,Inclisiran,inclisiran,exposed,0,241,0,0,0,0,none,0,subcutaneous,0,Heterozygous Familial Hypercholesterolemia; Elevated Cholesterol,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03397121,Placebo,placebo_or_sham_control,comparator,1,240,0,0,0,0,none,0,subcutaneous,0,Heterozygous Familial Hypercholesterolemia; Elevated Cholesterol,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03399370,Inclisiran,inclisiran,exposed,0,781,0,0,0,0,none,0,subcutaneous,0,ASCVD; Elevated Cholesterol,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03399370,Saline Solution,placebo_or_sham_control,comparator,1,778,2,0,1,0,normal_pressure_hydrocephalus_AE,3,subcutaneous,0,ASCVD; Elevated Cholesterol,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03400800,Inclisiran,inclisiran,exposed,0,811,0,0,0,0,none,0,subcutaneous,0,"ASCVD; Risk Factor, Cardiovascular; Elevated Cholesterol",siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03400800,Placebo,placebo_or_sham_control,comparator,1,804,0,0,0,0,none,0,subcutaneous,0,"ASCVD; Risk Factor, Cardiovascular; Elevated Cholesterol",NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03417102,Bypassing Agents (BPA) On-demand,fitusiran,exposed,0,19,0,0,0,0,none,0,subcutaneous,0,Hemophilia A; Hemophilia B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03417102,Fitusiran 80 mg Prophylaxis,fitusiran,exposed,0,41,0,0,0,0,none,0,subcutaneous,0,Hemophilia A; Hemophilia B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03417245,Factor On-demand,fitusiran,exposed,0,40,0,0,0,0,none,0,subcutaneous,0,Hemophilia A; Hemophilia B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03417245,Fitusiran 80 mg Prophylaxis,fitusiran,exposed,0,79,0,0,0,0,none,0,subcutaneous,0,Hemophilia A; Hemophilia B,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03532542,Casimersen,casimersen; golodirsen,exposed,0,97,0,1,0,1,none,2,intravenous,0,Duchenne Muscular Dystrophy,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT03532542,Golodirsen,casimersen; golodirsen,exposed,0,74,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT03549871,Cohort A: SAS 1 - BPA Prophylaxis,fitusiran,exposed,0,19,0,0,0,0,none,0,subcutaneous,0,Hemophilia,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03549871,Cohort A: SAS 1 - Fitusiran 80 mg QM,fitusiran,exposed,0,21,0,0,0,0,none,0,subcutaneous,0,Hemophilia,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03549871,Cohort A: SAS 2 - BPA Prophylaxis,fitusiran,exposed,0,2,0,0,0,0,none,0,subcutaneous,0,Hemophilia,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03549871,Cohort A: SAS 2 - Fitusiran 50 mg Q2M,fitusiran,exposed,0,2,0,0,0,0,none,0,subcutaneous,0,Hemophilia,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03549871,Cohort B: SAS 1 - Factor Prophylaxis,fitusiran,exposed,0,46,0,0,0,0,none,0,subcutaneous,0,Hemophilia,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03549871,Cohort B: SAS 1 - Fitusiran 80 mg QM,fitusiran,exposed,0,46,0,0,0,0,none,0,subcutaneous,0,Hemophilia,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03549871,Overall: SAS 1 - Factor/BPA Prophylaxis,fitusiran,exposed,0,65,0,0,0,0,none,0,subcutaneous,0,Hemophilia,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03549871,Overall: SAS 1 - Fitusiran 80 mg QM,fitusiran,exposed,0,67,0,0,0,0,none,0,subcutaneous,0,Hemophilia,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03681184,Lumasiran/Lumasiran,placebo_or_sham_control,comparator,1,26,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03681184,Placebo,placebo_or_sham_control,comparator,1,13,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03681184,Placebo/Lumasiran,placebo_or_sham_control,comparator,1,13,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03728634,Multiple Dose Cohort A: ION-682884 45 mg,eplontersen,exposed,0,10,0,0,0,0,none,0,subcutaneous,0,Healthy Volunteers; hATTR Amyloidosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,1
NCT03728634,Multiple Dose Cohort B: ION-682884 90 mg,eplontersen,exposed,0,10,0,0,0,0,none,0,subcutaneous,0,Healthy Volunteers; hATTR Amyloidosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,1
NCT03728634,Multiple Dose Cohort E: ION-682884 60 mg,eplontersen,exposed,0,10,0,0,0,0,none,0,subcutaneous,0,Healthy Volunteers; hATTR Amyloidosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,1
NCT03728634,Multiple Dose Cohort: Placebo,placebo_or_sham_control,comparator,1,6,0,0,0,0,none,0,subcutaneous,0,Healthy Volunteers; hATTR Amyloidosis,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03728634,Single Dose Cohort C: ION-682884 120 mg,eplontersen,exposed,0,9,0,0,0,0,none,0,subcutaneous,0,Healthy Volunteers; hATTR Amyloidosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,1
NCT03728634,Single Dose Cohort: Placebo,placebo_or_sham_control,comparator,1,2,0,0,0,0,none,0,subcutaneous,0,Healthy Volunteers; hATTR Amyloidosis,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03759379,Patisiran + Vutrisiran (HELIOS-A),patisiran; vutrisiran,exposed,0,42,0,0,0,0,none,0,subcutaneous,0,"Amyloidosis, Hereditary; Transthyretin Amyloidosis",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03759379,Vutrisiran + Vutrisiran (HELIOS-A),patisiran; vutrisiran,exposed,0,122,0,0,0,0,none,0,subcutaneous,0,"Amyloidosis, Hereditary; Transthyretin Amyloidosis",NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03761849,PLB NDC,placebo_or_sham_control,comparator,1,264,0,21,0,1,none,1,intrathecal_lumbar,1,Huntingtons Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,4
NCT03761849,PLB ODC,placebo_or_sham_control,comparator,1,36,0,4,0,1,none,1,intrathecal_lumbar,1,Huntingtons Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,4
NCT03761849,Q16W NDC,tominersen,exposed,0,264,0,18,0,1,none,1,intrathecal_lumbar,1,Huntingtons Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,4
NCT03761849,Q4W ODC,tominersen,exposed,0,36,0,3,0,1,none,1,intrathecal_lumbar,1,Huntingtons Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,4
NCT03761849,Q8W NDC,tominersen,exposed,0,263,2,24,1,1,hydrocephalus_AE,3,intrathecal_lumbar,1,Huntingtons Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,4
NCT03761849,Q8W ODC,tominersen,exposed,0,36,0,7,0,1,none,1,intrathecal_lumbar,1,Huntingtons Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,4
NCT03794544,Durvalumab 1500 mg,danvatirsen,exposed,0,26,0,0,0,0,none,0,intravenous,0,Resectable; Early-stage; NSCLC,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03794544,Durvalumab 1500 mg + Danvatirsen 200 mg,danvatirsen,exposed,0,16,0,0,0,0,none,0,intravenous,0,Resectable; Early-stage; NSCLC,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03794544,Durvalumab 1500 mg + Monalizumab 750 mg,danvatirsen,exposed,0,20,0,0,0,0,none,0,intravenous,0,Resectable; Early-stage; NSCLC,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03794544,Durvalumab 1500 mg + Oleclumab 3000 mg,danvatirsen,exposed,0,21,0,0,0,0,none,0,intravenous,0,Resectable; Early-stage; NSCLC,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03814187,ORION-3 Rollover,inclisiran,exposed,0,284,0,0,0,0,none,0,subcutaneous,0,ASCVD; Elevated Cholesterol; Heterozygous Familial Hypercholesterolemia; Homozyg,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03814187,Phase III Inclisiran-Inclisiran,inclisiran,exposed,0,1512,0,0,0,0,none,0,subcutaneous,0,ASCVD; Elevated Cholesterol; Heterozygous Familial Hypercholesterolemia; Homozyg,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03814187,Phase III Placebo-Inclisiran,placebo_or_sham_control,comparator,1,1478,0,0,0,0,none,0,subcutaneous,0,ASCVD; Elevated Cholesterol; Heterozygous Familial Hypercholesterolemia; Homozyg,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03814187,Total,inclisiran,exposed,0,3274,0,0,0,0,none,0,subcutaneous,0,ASCVD; Elevated Cholesterol; Heterozygous Familial Hypercholesterolemia; Homozyg,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03842969,Tominersen 120 mg Q16W,tominersen,exposed,0,88,1,2,1,1,cerebral_ventricle_dilatation_AE,1,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,5
NCT03842969,Tominersen 120 mg Q8W,tominersen,exposed,0,143,4,11,1,1,cerebral_ventricle_dilatation_AE;normal_pressure_hydrocephalus_AE,3,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,5
NCT03842969,Tominersen 120mg Q4W,tominersen,exposed,0,14,1,0,1,0,cerebral_ventricle_dilatation_AE,1,intrathecal_lumbar,1,Huntington Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,5
NCT03847909,DCR-PHXC,nedosiran,exposed,0,23,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1); Primary Hyperoxaluria Type 2 (PH2); Kidney D,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03847909,Placebo,placebo_or_sham_control,comparator,1,12,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1); Primary Hyperoxaluria Type 2 (PH2); Kidney D,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03851705,Part 1: Inclisiran,inclisiran,exposed,0,37,0,0,0,0,none,0,subcutaneous,0,Homozygous Familial Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03851705,Part 1: Placebo,placebo_or_sham_control,comparator,1,19,0,0,0,0,none,0,subcutaneous,0,Homozygous Familial Hypercholesterolemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03851705,Part 1:All Patients,inclisiran,exposed,0,56,0,0,0,0,none,0,subcutaneous,0,Homozygous Familial Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03851705,Part 2: Inclisiran,inclisiran,exposed,0,53,0,0,0,0,none,0,subcutaneous,0,Homozygous Familial Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03862807,Patisiran,patisiran,exposed,0,23,0,0,0,0,none,0,intravenous,0,"Amyloidosis, Familial; Transthyretin Amyloidosis",siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03905694,Lumasiran,lumasiran,exposed,0,18,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria; Primary Hyperoxaluria Type 1 (PH1),siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03913130,Drug QR-110,sepofarsen,exposed,0,9,0,0,0,0,none,0,intravitreal,0,Leber Congenital Amaurosis 10; Blindness; Leber Congenital Amaurosis; Vision Dis,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT03954106,"Part 1: Safety Lead-In, Defibrotide 2.5 mg/kg/Dose",defibrotide,exposed,0,4,0,0,0,0,none,0,NOT_REPORTED,0,DLBCL; Neurotoxicity Syndromes,other,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT03954106,"Phase 2: RP2D, 6.25 mg/kg/Dose",defibrotide,exposed,0,21,0,0,0,0,none,0,NOT_REPORTED,0,DLBCL; Neurotoxicity Syndromes,other,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,1
NCT03985878,Eteplirsen,eteplirsen,exposed,0,15,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,TERMINATED,1
NCT03997383,Double-blind Period: Patisiran,patisiran,exposed,0,181,0,0,0,0,none,0,intravenous,0,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03997383,Double-blind Period: Placebo,placebo_or_sham_control,comparator,1,178,0,0,0,0,none,0,intravenous,0,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT03997383,Open Label Extension Period: Patisiran (in DB Period) to Patisiran,patisiran,exposed,0,168,0,0,0,0,none,0,intravenous,0,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03997383,Open Label Extension Period: Placebo (in DB Period) to Patisiran,placebo_or_sham_control,comparator,1,166,0,0,0,0,none,0,intravenous,0,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04000594,120 MG RG6042,tominersen,exposed,0,4,0,2,0,1,none,1,intrathecal_lumbar,1,Huntingtons Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,2
NCT04000594,30 MG RG6042,tominersen,exposed,0,4,0,3,0,1,none,1,intrathecal_lumbar,1,Huntingtons Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,2
NCT04000594,60 MG RG6042,tominersen,exposed,0,4,0,2,0,1,none,1,intrathecal_lumbar,1,Huntingtons Disease,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,2
NCT04030598,Part A: Donidalorsen 80 mg,donidalorsen,exposed,0,14,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04030598,Part A: Placebo,placebo_or_sham_control,comparator,1,6,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04030598,Part B: Donidalorsen 80 mg,donidalorsen,exposed,0,3,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04060199,Placebo,placebo_or_sham_control,comparator,1,39,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT04060199,Viltolarsen,viltolarsen,exposed,0,38,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT04089566,Part A: 28/28 mg Nusinersen,nusinersen,exposed,0,6,0,0,0,0,none,0,intrathecal_lumbar,1,"Muscular Atrophy, Spinal",splice_switching_ASO,full_PS,uniform 2'-MOE,1,COMPLETED,2
NCT04089566,Part B: Infantile-Onset SMA: 12/12 mg Nusinersen,placebo_or_sham_control,comparator,1,25,0,0,0,0,none,0,intrathecal_lumbar,1,"Muscular Atrophy, Spinal",NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,2
NCT04089566,Part B: Infantile-Onset SMA: 50/28 mg Nusinersen,placebo_or_sham_control,comparator,1,50,0,0,0,0,none,0,intrathecal_lumbar,1,"Muscular Atrophy, Spinal",NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,2
NCT04089566,Part B: Later-Onset SMA: 12/12 mg Nusinersen,placebo_or_sham_control,comparator,1,8,0,0,0,0,none,0,intrathecal_lumbar,1,"Muscular Atrophy, Spinal",NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,2
NCT04089566,Part B: Later-Onset SMA: 50/28 mg Nusinersen,placebo_or_sham_control,comparator,1,16,0,1,0,1,none,2,intrathecal_lumbar,1,"Muscular Atrophy, Spinal",NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,2
NCT04089566,Part C: 50/28 mg Nusinersen,nusinersen,exposed,0,40,0,0,0,0,none,0,intrathecal_lumbar,1,"Muscular Atrophy, Spinal",splice_switching_ASO,full_PS,uniform 2'-MOE,1,COMPLETED,2
NCT04136184,Eplontersen,eplontersen; inotersen,exposed,0,144,0,0,0,0,none,0,subcutaneous,0,Hereditary Transthyretin-Mediated Amyloid Polyneuropathy,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04136184,Inotersen (Prior to Switch),eplontersen; inotersen,exposed,0,24,0,0,0,0,none,0,subcutaneous,0,Hereditary Transthyretin-Mediated Amyloid Polyneuropathy,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04136184,Inotersen to ION-682884 (After Switch),eplontersen; inotersen,exposed,0,20,0,0,0,0,none,0,subcutaneous,0,Hereditary Transthyretin-Mediated Amyloid Polyneuropathy,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04152200,Cohort A: Lumasiran,lumasiran,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1; Primary Hyperoxaluria,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04152200,Cohort B: Lumasiran,lumasiran,exposed,0,15,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1; Primary Hyperoxaluria,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04153149,DB Period: Placebo,placebo_or_sham_control,comparator,1,328,0,0,0,0,none,0,subcutaneous,0,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,ACTIVE_NOT_RECRUITING,3
NCT04153149,DB Period: Vutrisiran,vutrisiran,exposed,0,326,0,1,0,1,none,2,subcutaneous,0,Transthyretin Amyloidosis (ATTR) With Cardiomyopathy,siRNA,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,3
NCT04179409,AMONDYS 45,casimersen; eteplirsen; golodirsen,exposed,0,2,0,0,0,0,none,0,NOT_REPORTED,0,Duchenne Muscular Dystrophy,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04179409,VYONDYS 53,casimersen; eteplirsen; golodirsen,exposed,0,1,0,0,0,0,none,0,NOT_REPORTED,0,Duchenne Muscular Dystrophy,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04306510,TEGSEDI,inotersen,exposed,0,7,0,0,0,0,none,0,subcutaneous,0,Hereditary Transthyretin Amyloidosis With Polyneuropthy,ASO_gapmer,full_PS,5-10-5,1,TERMINATED,1
NCT04307381,Fixed-dose Period: HAE-1/HAE-2,donidalorsen,exposed,0,17,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04307381,Fixed-dose Period: HAE-nC1-INH,donidalorsen,exposed,0,3,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04307381,Flexible-dose Period: HAE-1/HAE-2 (Donidalorsen 100 mg Every 4 Weeks),donidalorsen,exposed,0,1,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04307381,Flexible-dose Period: HAE-1/HAE-2 (Donidalorsen 80 mg Every 4 Weeks),donidalorsen,exposed,0,13,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04307381,Flexible-dose Period: HAE-1/HAE-2 (Donidalorsen 80 mg Every 8 Weeks),donidalorsen,exposed,0,8,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT04307381,Flexible-dose Period: HAE-nC1-INH (Donidalorsen 100 mg Every 4 Weeks),donidalorsen,exposed,0,2,0,0,0,0,none,0,subcutaneous,0,Hereditary Angioedema,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
